-0.002700, -0.227724, -0.376511, 4.500000, 0.885011, 0.000000
0.001729, -0.230978, -0.375431, 4.500000, 0.875331, 0.000000
0.013536, -0.239615, -0.372585, 4.500000, 0.848139, 0.000000
0.015757, -0.241222, -0.372068, 4.500000, 0.842341, 0.000000
0.019376, -0.243834, -0.371233, 4.500000, 0.833261, 0.000000
0.023004, -0.246445, -0.370405, 4.500000, 0.824754, 0.000000
0.026701, -0.249095, -0.369571, 4.500000, 0.816686, 0.000000
0.030355, -0.251707, -0.368756, 4.500000, 0.808359, 0.000000
0.033997, -0.254301, -0.367953, 4.500000, 0.799715, 0.000000
0.037677, -0.256913, -0.367151, 4.500000, 0.790642, 0.000000
0.041401, -0.259547, -0.366350, 4.500000, 0.782074, 0.000000
0.045477, -0.262421, -0.365483, 4.500000, 0.773367, 0.000000
0.049165, -0.265012, -0.364708, 4.500000, 0.766141, 0.000000
0.052943, -0.267656, -0.363923, 4.500000, 0.759336, 0.000000
0.058880, -0.271799, -0.362702, 4.500000, 0.749586, 0.000000
0.065926, -0.276688, -0.361273, 4.500000, 0.739753, 0.000000
0.069821, -0.279373, -0.360495, 4.500000, 0.733546, 0.000000
0.073733, -0.282060, -0.359722, 4.500000, 0.727939, 0.000000
0.077032, -0.284318, -0.359075, 4.500000, 0.723731, 0.000000
0.080929, -0.286978, -0.358316, 4.500000, 0.718399, 0.000000
0.084644, -0.289504, -0.357599, 4.500000, 0.712910, 0.000000
0.088383, -0.292039, -0.356883, 4.500000, 0.707004, 0.000000
0.092112, -0.294557, -0.356176, 4.500000, 0.700737, 0.000000
0.095841, -0.297068, -0.355476, 4.500000, 0.694098, 0.000000
0.099680, -0.299644, -0.354763, 4.500000, 0.686887, 0.000000
0.103340, -0.302093, -0.354091, 4.500000, 0.679645, 0.000000
0.107174, -0.304649, -0.353395, 4.500000, 0.671701, 0.000000
0.110817, -0.307070, -0.352742, 4.500000, 0.663800, 0.000000
0.114607, -0.309582, -0.352071, 4.500000, 0.655237, 0.000000
0.118453, -0.312122, -0.351401, 4.500000, 0.646193, 0.000000
0.133265, -0.321874, -0.348854, 4.500000, 0.609973, 0.000000
0.137084, -0.324358, -0.348236, 4.500000, 0.599292, 0.000000
0.140745, -0.326732, -0.347655, 4.500000, 0.588737, 0.000000
0.144812, -0.329362, -0.347022, 4.500000, 0.576681, 0.000000
0.148684, -0.331857, -0.346431, 4.500000, 0.565894, 0.000000
